#{"t_start": 1652661317.3871212, "env_id": "NovelGridworld-v0"}
r,l,t 
219,10,287.966225
278,10,287.986226
216,11,288.031225
357,17,288.066225
278,10,288.087224
278,10,288.107224
219,10,288.131225
363,15,288.159226
222,9,288.178225
360,16,288.212225
363,15,288.242225
363,15,288.275226
222,9,288.297225
216,11,288.318225
357,17,288.349225
281,9,288.369226
278,10,288.391226
357,17,288.421226
219,10,288.443225
357,17,288.476225
275,11,288.496225
363,15,288.529225
360,16,288.559225
357,17,288.594226
360,16,288.627225
281,9,288.646226
360,16,288.676225
360,16,288.711225
219,10,288.732226
278,10,288.752225
275,11,288.776225
360,16,288.806226
360,16,288.840225
275,11,288.865224
360,16,288.896226
360,16,288.925225
363,15,288.957225
281,9,288.976224
357,17,289.006225
222,9,289.029226
275,11,289.050224
359,17,289.085224
219,10,289.108226
275,11,289.130226
219,10,289.150224
219,10,289.170226
281,9,289.188226
360,16,289.221226
360,16,289.251225
219,10,289.272224
278,10,289.294226
216,11,289.314225
281,9,289.332225
216,11,289.353225
219,10,289.376225
216,11,289.404225
281,9,289.421226
278,10,289.446226
281,9,289.466227
357,17,289.499225
281,9,289.513226
278,10,289.535226
281,9,289.552225
357,17,289.587225
278,10,289.608224
222,9,289.623225
278,10,289.641224
278,10,289.660225
363,15,289.691226
357,17,289.725226
275,11,289.747225
216,11,289.769226
363,15,289.800225
357,17,289.834225
219,10,289.853225
357,17,289.889224
216,11,289.910226
216,11,289.932225
222,9,289.951225
222,9,289.973225
219,10,289.991225
222,9,290.009225
281,9,290.032225
278,10,290.052226
360,16,290.105226
278,10,290.127226
275,11,290.151226
363,15,290.182226
278,10,290.203225
275,11,290.227225
278,10,290.247225
278,10,290.268225
222,9,290.287226
219,10,290.312226
222,9,290.332225
281,9,290.351226
360,16,290.385224
219,10,290.406226
275,11,290.428226
360,16,290.463225
216,11,290.485226
360,16,290.524226
363,15,290.556225
281,9,290.572225
357,17,290.606226
219,10,290.630225
360,16,290.660224
275,11,290.681226
357,17,290.721226
222,9,290.736226
256,48,290.834224
281,9,290.853226
219,10,290.877225
216,11,290.899224
216,11,290.920225
216,11,290.941225
275,11,290.968225
278,10,290.987811
216,11,291.009812
219,10,291.032811
219,10,291.053811
219,10,291.07381
275,11,291.094812
278,10,291.117811
275,11,291.139811
219,10,291.157811
222,9,291.175812
219,10,291.194811
281,9,291.215811
278,10,291.235811
275,11,291.257811
278,10,291.276813
278,10,291.298811
363,15,291.329811
278,10,291.348811
357,17,291.383811
360,16,291.417812
278,10,291.43981
216,11,291.461811
360,16,291.492811
275,11,291.513811
357,17,291.552811
278,10,291.571812
275,11,291.592811
360,16,291.626811
278,10,291.647811
275,11,291.667811
363,15,291.699811
278,10,291.71981
216,11,291.740811
360,16,291.775811
219,10,291.797812
275,11,291.819812
278,10,291.839811
219,10,291.858812
275,11,291.882811
278,10,291.90081
281,9,291.919812
275,11,291.941811
360,16,291.975811
310,32,292.042811
222,9,292.057811
363,15,292.087812
360,16,292.124811
275,11,292.146811
278,10,292.188812
360,16,292.22281
281,9,292.242812
222,9,292.263812
360,16,292.295811
219,10,292.318812
275,11,292.340812
219,10,292.360812
363,15,292.393811
222,9,292.411812
219,10,292.431811
216,11,292.454811
357,17,292.486812
278,10,292.505811
219,10,292.525811
278,10,292.54781
360,16,292.581811
357,17,292.613812
360,16,292.647812
216,11,292.668812
278,10,292.68681
281,9,292.707811
219,10,292.727812
360,16,292.758812
281,9,292.777813
222,9,292.798811
275,11,292.820812
281,9,292.83881
222,9,292.857812
278,10,292.881811
219,10,292.901811
278,10,292.920812
219,10,292.939811
222,9,292.957811
219,10,292.979811
360,16,293.010812
278,10,293.030812
219,10,293.051811
278,10,293.070812
216,11,293.091811
216,11,293.112811
278,10,293.131811
275,11,293.156811
216,11,293.180811
278,10,293.199811
281,9,293.215811
219,10,293.238812
363,15,293.268811
360,16,293.301811
363,15,293.333811
357,17,293.365811
357,17,293.39981
216,11,293.424811
219,10,293.444813
216,11,293.469812
278,10,293.488811
363,15,293.517811
281,9,293.535811
360,16,293.568812
222,9,293.587811
363,15,293.619812
360,16,293.652812
363,15,293.680812
363,15,293.711811
222,9,293.729811
363,15,293.756811
219,10,293.776811
360,16,293.809811
278,10,293.828811
219,10,293.849811
275,11,293.870811
219,10,293.893811
360,16,293.923812
278,10,293.942811
216,11,293.963812
363,15,293.99581
219,10,294.015811
222,9,294.034812
219,10,294.057811
278,10,294.077811
281,9,294.097811
222,9,294.115811
216,11,294.138812
360,16,294.168812
360,16,294.199812
275,11,294.246811
363,15,294.276811
363,15,294.305811
357,17,294.341811
219,10,294.361811
219,10,294.380812
278,10,294.403811
363,15,294.433811
357,17,294.470811
281,9,294.490812
222,9,294.510811
278,10,294.530811
281,9,294.552812
275,11,294.573811
363,15,294.60381
363,15,294.634811
281,9,294.652812
278,10,294.673812
360,16,294.704811
275,11,294.729812
360,16,294.759811
216,11,294.782811
222,9,294.798811
278,10,294.821811
275,11,294.845811
278,10,294.866811
275,11,294.889812
357,17,294.921812
360,16,294.951811
222,9,294.97181
222,9,294.996814
360,16,295.030811
222,9,295.051811
363,15,295.084811
219,10,295.104811
357,17,295.135811
219,10,295.156811
219,10,295.177812
222,9,295.196812
281,9,295.212811
363,15,295.241812
219,10,295.261811
219,10,295.280812
219,10,295.299812
216,11,295.319812
222,9,295.33881
360,16,295.368811
219,10,295.387811
216,11,295.412811
219,10,295.432811
216,11,295.460812
275,11,295.481812
360,16,295.51381
357,17,295.547811
275,11,295.572811
360,16,295.603812
275,11,295.62581
222,9,295.648811
222,9,295.666812
357,17,295.69781
216,11,295.721811
219,10,295.741812
360,16,295.77381
281,9,295.79281
275,11,295.816812
275,11,295.841811
275,11,295.861812
216,11,295.88281
363,15,295.91481
281,9,295.933812
360,16,295.963811
275,11,295.986413
360,16,296.018412
222,9,296.036412
357,17,296.073412
278,10,296.092412
219,10,296.111412
360,16,296.145411
222,9,296.163411
278,10,296.181411
219,10,296.201411
278,10,296.221412
357,17,296.255412
363,15,296.307412
219,10,296.330412
222,9,296.34841
360,16,296.379412
360,16,296.413412
219,10,296.432412
219,10,296.452411
360,16,296.486412
219,10,296.506412
216,11,296.531411
278,10,296.551412
278,10,296.574411
357,17,296.607411
363,15,296.637037
281,9,296.659036
219,10,296.680036
363,15,296.72604
360,16,296.763038
278,10,296.786038
357,17,296.825037
281,9,296.845038
281,9,296.865038
281,9,296.884036
278,10,296.904036
281,9,296.921037
360,16,296.948037
216,11,296.967037
219,10,296.989038
363,15,297.018036
360,16,297.047037
278,10,297.069037
219,10,297.089037
222,9,297.108037
360,16,297.138037
275,11,297.162036
278,10,297.182036
275,11,297.206037
278,10,297.226035
360,16,297.260037
278,10,297.279037
219,10,297.299037
222,9,297.317036
219,10,297.339037
363,15,297.368036
216,11,297.389038
360,16,297.420165
219,10,297.439675
360,16,297.474675
219,10,297.495676
219,10,297.516675
222,9,297.534675
281,9,297.552675
278,10,297.574674
222,9,297.593674
360,16,297.623674
222,9,297.643675
363,15,297.675675
219,10,297.694675
222,9,297.709674
219,10,297.732674
275,11,297.756675
278,10,297.775674
222,9,297.790674
219,10,297.810675
219,10,297.832675
219,10,297.852675
219,10,297.871674
360,16,297.906674
222,9,297.921674
219,10,297.940673
363,15,297.970673
278,10,297.992675
363,15,298.023674
363,15,298.052675
281,9,298.073674
360,16,298.103675
278,10,298.124675
363,15,298.152675
278,10,298.174675
219,10,298.193675
222,9,298.212675
281,9,298.231673
360,16,298.266674
278,10,298.285674
216,11,298.308676
357,17,298.348675
275,11,298.391676
219,10,298.415675
360,16,298.446675
281,9,298.465675
278,10,298.486674
278,10,298.505675
278,10,298.525674
216,11,298.545675
275,11,298.569675
360,16,298.601674
216,11,298.622674
275,11,298.643675
360,16,298.677675
219,10,298.697674
278,10,298.717674
222,9,298.740674
278,10,298.760674
360,16,298.791675
281,9,298.809675
363,15,298.843675
278,10,298.863674
275,11,298.884675
219,10,298.907675
222,9,298.926674
360,16,298.955674
216,11,298.975675
346,22,299.023673
216,11,299.044674
216,11,299.065675
363,15,299.097674
278,10,299.117674
219,10,299.139674
360,16,299.173675
222,9,299.192674
363,15,299.222675
273,13,299.252675
360,16,299.283674
360,16,299.314675
360,16,299.346675
219,10,299.366673
363,15,299.396674
360,16,299.433675
360,16,299.465674
219,10,299.488674
275,11,299.508675
219,10,299.528675
360,16,299.558673
219,10,299.580674
216,11,299.601675
219,10,299.622675
216,11,299.648673
278,10,299.671674
219,10,299.691674
222,9,299.706675
222,9,299.724675
219,10,299.746674
278,10,299.766674
357,17,299.799674
219,10,299.818674
281,9,299.837674
278,10,299.857673
278,10,299.877676
360,16,299.913675
216,11,299.933674
275,11,299.953673
216,11,299.974673
219,10,299.996675
275,11,300.016674
216,11,300.041674
216,11,300.061673
216,11,300.086675
222,9,300.105675
275,11,300.126674
360,16,300.156675
281,9,300.177675
357,17,300.208674
275,11,300.233675
363,15,300.268675
281,9,300.283674
219,10,300.303674
278,10,300.324675
278,10,300.347673
275,11,300.372674
281,9,300.387674
222,9,300.405675
363,15,300.464674
219,10,300.489673
357,17,300.528675
278,10,300.552675
360,16,300.585674
216,11,300.606673
357,17,300.637673
216,11,300.665674
281,9,300.681674
360,16,300.716674
222,9,300.730674
278,10,300.753675
360,16,300.786675
281,9,300.801675
219,10,300.824674
278,10,300.844675
278,10,300.863675
278,10,300.883674
360,16,300.916674
278,10,300.936675
278,10,300.955675
360,16,300.986243
219,10,301.008244
275,11,301.028244
278,10,301.048243
275,11,301.069244
275,11,301.092242
216,11,301.116242
219,10,301.136244
281,9,301.151243
363,15,301.184244
216,11,301.208242
360,16,301.238243
360,16,301.272242
278,10,301.291243
219,10,301.311243
278,10,301.331243
360,16,301.364244
281,9,301.383243
219,10,301.403243
360,16,301.437243
281,9,301.456243
278,10,301.476242
216,11,301.501243
222,9,301.519243
219,10,301.538243
360,16,301.569244
216,11,301.593243
216,11,301.618243
216,11,301.638243
275,11,301.664243
281,9,301.682243
222,9,301.702243
219,10,301.722241
360,16,301.755242
219,10,301.775242
219,10,301.795244
222,9,301.813243
281,9,301.829244
219,10,301.852243
222,9,301.870243
278,10,301.890242
278,10,301.909243
360,16,301.941242
357,17,301.977243
360,16,302.011244
357,17,302.044244
281,9,302.063241
363,15,302.096243
281,9,302.114242
363,15,302.143243
281,9,302.161243
222,9,302.181242
360,16,302.213243
360,16,302.243243
275,11,302.267243
357,17,302.303243
216,11,302.324242
278,10,302.346244
281,9,302.366242
278,10,302.385244
278,10,302.404242
360,16,302.437243
281,9,302.455243
216,11,302.476243
222,9,302.498243
219,10,302.542243
360,16,302.572243
278,10,302.595243
222,9,302.615243
219,10,302.635243
275,11,302.656242
219,10,302.679243
275,11,302.700243
360,16,302.731244
360,16,302.765243
275,11,302.790243
275,11,302.811242
275,11,302.833243
219,10,302.856243
219,10,302.876243
281,9,302.894243
360,16,302.926243
207,13,302.952242
278,10,302.972242
219,10,302.992243
278,10,303.015244
219,10,303.035243
363,15,303.063243
278,10,303.082243
216,11,303.106242
281,9,303.125243
278,10,303.144242
360,16,303.174243
278,10,303.196242
275,11,303.217243
281,9,303.235243
275,11,303.257242
280,33,303.326243
278,10,303.345244
357,17,303.379243
360,16,303.410243
281,9,303.430243
281,9,303.449243
363,15,303.477242
219,10,303.501243
219,10,303.521243
278,10,303.541243
293,39,303.622242
360,16,303.652243
222,9,303.676243
216,11,303.697242
360,16,303.727242
219,10,303.749243
363,15,303.779242
278,10,303.799243
363,15,303.829243
278,10,303.852243
278,10,303.872243
219,10,303.893243
360,16,303.925242
219,10,303.945243
360,16,303.975243
360,16,304.009243
219,10,304.030243
278,10,304.050243
281,9,304.065243
357,17,304.104244
278,10,304.123243
219,10,304.143244
219,10,304.162242
278,10,304.182243
219,10,304.205241
275,11,304.225243
360,16,304.256244
360,16,304.290243
219,10,304.311244
275,11,304.335243
363,15,304.368243
219,10,304.387244
275,11,304.408243
216,11,304.429243
360,16,304.464243
357,17,304.502244
281,9,304.518243
278,10,304.537243
216,11,304.561243
275,11,304.606243
219,10,304.627244
219,10,304.647242
360,16,304.678243
357,17,304.711243
387,21,304.758243
278,10,304.778243
278,10,304.797243
363,15,304.827243
360,16,304.860243
360,16,304.892243
357,17,304.926243
219,10,304.949243
216,11,304.973243
357,17,305.005243
222,9,305.027242
357,17,305.059243
222,9,305.078243
219,10,305.102243
281,9,305.122243
219,10,305.143243
387,21,305.185243
363,15,305.220243
219,10,305.241241
278,10,305.261243
357,17,305.296243
222,9,305.313243
275,11,305.333243
278,10,305.352243
281,9,305.372243
360,16,305.401242
216,11,305.424243
281,9,305.442243
222,9,305.461243
222,9,305.481243
278,10,305.503244
275,11,305.525243
216,11,305.547242
363,15,305.576242
275,11,305.602243
219,10,305.622243
363,15,305.651243
278,10,305.675243
360,16,305.707243
278,10,305.727243
222,9,305.745242
360,16,305.778243
357,17,305.809243
360,16,305.840243
278,10,305.863244
219,10,305.883244
219,10,305.904242
222,9,305.926243
219,10,305.951249
222,9,305.971247
216,11,305.994818
275,11,306.020817
222,9,306.037817
