#{"t_start": 1615009006.4983943, "env_id": "NovelGridworld-v0"}
r,l,t
46,5,1137.615507
48,3,1137.618397
43,8,1137.625199
47,4,1137.629037
41,10,1137.638265
42,9,1137.649792
47,4,1137.674204
41,10,1137.685014
41,10,1137.697818
46,5,1137.704304
46,5,1137.712175
42,9,1137.727569
48,3,1137.732878
48,3,1137.737903
50,1,1137.739921
48,3,1137.744453
46,5,1137.752123
50,1,1137.754394
45,6,1137.793826
47,4,1137.797558
42,9,1137.805568
40,11,1137.816852
41,10,1137.830133
40,11,1137.848691
40,11,1137.863682
45,6,1137.872431
48,3,1137.877594
47,4,1137.902021
49,2,1137.904162
50,1,1137.905436
43,8,1137.913561
43,8,1137.921682
48,3,1137.925396
48,3,1137.929716
48,3,1137.933845
50,1,1137.970053
45,6,1137.975376
46,5,1137.980064
45,6,1137.985824
49,2,1137.988166
49,2,1137.990898
49,2,1137.993588
40,11,1138.007334
49,2,1138.010505
48,3,1138.015171
45,6,1138.024363
39,12,1138.041422
41,10,1138.053974
41,10,1138.065245
49,2,1138.06882
42,9,1138.081141
39,12,1138.148592
46,5,1138.153716
50,1,1138.155167
47,4,1138.159192
49,2,1138.161637
42,9,1138.171478
45,6,1138.179484
45,6,1138.189353
47,4,1138.19447
49,2,1138.197347
46,5,1138.204204
40,11,1138.220748
40,11,1138.236159
48,3,1138.241511
50,1,1138.243903
47,4,1138.251644
45,6,1138.258714
49,2,1138.260784
50,1,1138.262227
45,6,1138.268128
47,4,1138.27262
48,3,1138.276337
45,6,1138.315396
48,3,1138.318456
48,3,1138.32137
46,5,1138.326997
50,1,1138.32886
42,9,1138.339908
44,7,1138.371141
46,5,1138.376213
50,1,1138.377756
50,1,1138.379403
43,8,1138.389155
48,3,1138.39344
41,10,1138.4061
47,4,1138.412133
42,9,1138.427067
44,7,1138.435381
47,4,1138.440052
50,1,1138.441993
42,9,1138.454427
50,1,1138.456306
47,4,1138.460508
48,3,1138.496245
50,1,1138.497766
44,7,1138.504198
48,3,1138.50795
45,6,1138.514936
50,1,1138.516817
44,7,1138.525976
46,5,1138.531734
46,5,1138.537826
45,6,1138.547043
40,11,1138.577557
49,2,1138.580085
46,5,1138.584841
49,2,1138.587031
41,10,1138.596967
50,1,1138.598603
45,6,1138.606396
49,2,1138.609531
44,7,1138.618923
46,5,1138.62685
40,11,1138.674907
44,7,1138.681211
43,8,1138.690143
47,4,1138.695157
44,7,1138.704533
46,5,1138.711193
45,6,1138.719528
45,6,1138.727216
41,10,1138.741498
48,3,1138.746737
41,10,1138.757601
45,6,1138.76424
46,5,1138.788779
43,8,1138.797359
50,1,1138.798882
50,1,1138.800452
45,6,1138.807681
45,6,1138.850149
44,7,1138.856935
38,13,1138.870495
48,3,1138.874788
45,6,1138.882906
45,6,1138.891308
48,3,1138.895625
46,5,1138.902792
47,4,1138.909529
47,4,1138.914587
45,6,1138.921189
46,5,1138.927744
39,12,1138.944837
39,12,1138.960754
45,6,1138.968349
45,6,1139.00887
36,15,1139.038837
45,6,1139.044526
42,9,1139.054905
49,2,1139.057247
42,9,1139.066136
44,7,1139.074456
43,8,1139.084932
48,3,1139.089768
44,7,1139.10068
42,9,1139.115314
44,7,1139.124891
46,5,1139.13294
50,1,1139.135429
45,6,1139.146398
40,11,1139.188215
47,4,1139.191976
47,4,1139.196048
38,13,1139.21013
46,5,1139.216935
46,5,1139.245706
50,1,1139.247812
42,9,1139.256099
45,6,1139.262675
39,12,1139.273204
50,1,1139.274578
44,7,1139.281307
41,10,1139.291627
43,8,1139.302474
49,2,1139.305491
44,7,1139.313489
47,4,1139.36535
47,4,1139.370287
47,4,1139.375592
44,7,1139.382851
41,10,1139.394149
46,5,1139.39944
44,7,1139.407113
42,9,1139.415121
47,4,1139.418624
48,3,1139.421478
46,5,1139.426799
39,12,1139.461739
43,8,1139.47123
46,5,1139.47783
45,6,1139.486288
47,4,1139.491922
46,5,1139.531979
46,5,1139.53673
49,2,1139.53897
50,1,1139.54038
46,5,1139.54527
35,16,1139.56014
49,2,1139.562768
43,8,1139.571666
50,1,1139.573613
44,7,1139.58241
46,5,1139.589897
45,6,1139.596381
42,9,1139.606866
49,2,1139.610318
49,2,1139.613605
44,7,1139.6232
47,4,1139.628956
45,6,1139.63744
41,10,1139.668329
45,6,1139.703867
47,4,1139.707609
49,2,1139.709668
49,2,1139.71215
44,7,1139.720856
48,3,1139.724995
40,11,1139.739213
46,5,1139.747699
46,5,1139.754504
46,5,1139.760186
47,4,1139.765703
45,6,1139.77449
46,5,1139.782005
43,8,1139.794714
41,10,1139.810749
49,2,1139.814176
50,1,1139.816325
44,7,1139.827024
46,5,1139.834591
49,2,1139.837594
46,5,1139.87548
50,1,1139.876829
45,6,1139.882855
50,1,1139.884618
36,15,1139.919151
46,5,1139.924102
43,8,1139.932594
47,4,1139.938132
46,5,1139.94539
43,8,1139.955643
46,5,1139.961944
44,7,1139.971452
41,10,1139.984879
46,5,1139.99168
36,15,1140.013173
46,5,1140.050723
41,10,1140.059798
42,9,1140.068743
49,2,1140.071581
49,2,1140.074555
47,4,1140.079776
50,1,1140.082018
49,2,1140.085544
40,11,1140.101267
40,11,1140.135514
42,9,1140.146039
47,4,1140.151771
46,5,1140.1584
50,1,1140.160177
44,7,1140.168897
46,5,1140.17548
47,4,1140.181446
41,10,1140.228278
36,15,1140.24158
44,7,1140.249087
39,12,1140.26004
43,8,1140.267296
43,8,1140.275171
47,4,1140.279752
47,4,1140.284373
47,4,1140.289275
49,2,1140.292114
48,3,1140.295632
49,2,1140.298151
40,11,1140.330006
44,7,1140.337441
49,2,1140.340531
36,15,1140.388565
43,8,1140.396379
49,2,1140.398876
42,9,1140.408684
46,5,1140.415126
48,3,1140.419312
48,3,1140.423528
42,9,1140.435227
42,9,1140.445062
49,2,1140.448726
46,5,1140.455784
47,4,1140.459512
48,3,1140.462526
44,7,1140.468711
47,4,1140.47243
44,7,1140.479606
47,4,1140.484539
49,2,1140.487194
45,6,1140.495485
46,5,1140.535587
47,4,1140.559153
46,5,1140.564468
47,4,1140.568079
33,18,1140.587012
47,4,1140.592662
45,6,1140.599891
49,2,1140.602699
42,9,1140.612715
43,8,1140.621805
48,3,1140.626408
41,10,1140.639912
45,6,1140.650537
46,5,1140.655722
47,4,1140.660144
43,8,1140.667941
46,5,1140.706806
46,5,1140.711366
45,6,1140.717142
45,6,1140.723177
43,8,1140.733293
47,4,1140.75787
41,10,1140.76725
44,7,1140.774368
46,5,1140.780094
41,10,1140.79213
49,2,1140.795531
46,5,1140.801518
48,3,1140.804762
47,4,1140.808915
42,9,1140.820448
43,8,1140.832398
47,4,1140.839317
50,1,1140.874725
41,10,1140.883025
46,5,1140.887457
47,4,1140.891078
47,4,1140.895844
41,10,1140.906512
43,8,1140.915035
47,4,1140.919407
49,2,1140.922609
45,6,1140.930633
44,7,1140.962856
48,3,1140.966231
49,2,1140.968423
46,5,1140.973126
45,6,1140.979328
48,3,1140.982909
42,9,1140.994167
43,8,1141.002873
44,7,1141.042465
37,14,1141.054716
45,6,1141.060802
50,1,1141.062474
47,4,1141.067065
49,2,1141.069762
49,2,1141.072433
38,13,1141.086982
48,3,1141.091142
47,4,1141.095577
48,3,1141.098627
45,6,1141.104268
44,7,1141.111976
42,9,1141.121547
44,7,1141.130382
38,13,1141.166776
46,5,1141.202836
49,2,1141.204987
46,5,1141.2094
49,2,1141.211479
48,3,1141.214309
44,7,1141.22156
47,4,1141.226325
46,5,1141.232403
47,4,1141.237621
45,6,1141.245397
47,4,1141.251318
49,2,1141.254703
46,5,1141.261187
49,2,1141.264802
46,5,1141.271981
47,4,1141.277918
40,11,1141.292832
50,1,1141.294879
50,1,1141.297107
45,6,1141.306552
50,1,1141.309081
43,8,1141.322329
45,6,1141.33141
34,17,1141.382607
48,3,1141.405366
46,5,1141.4108
49,2,1141.413134
48,3,1141.416559
48,3,1141.420109
50,1,1141.421943
39,12,1141.437906
49,2,1141.44088
50,1,1141.442621
42,9,1141.455906
47,4,1141.460723
49,2,1141.463431
46,5,1141.468907
43,8,1141.477939
47,4,1141.483511
47,4,1141.489634
50,1,1141.491887
46,5,1141.499673
49,2,1141.503195
48,3,1141.508483
49,2,1141.512765
46,5,1141.520784
48,3,1141.559397
43,8,1141.565898
49,2,1141.567897
44,7,1141.574331
42,9,1141.584261
48,3,1141.588135
44,7,1141.597951
50,1,1141.600083
48,3,1141.604473
40,11,1141.640414
47,4,1141.645959
41,10,1141.658078
44,7,1141.666435
44,7,1141.675298
46,5,1141.681576
47,4,1141.686737
46,5,1141.692876
49,2,1141.695693
49,2,1141.698445
42,9,1141.739954
45,6,1141.745897
48,3,1141.750865
46,5,1141.755873
48,3,1141.758883
48,3,1141.761498
50,1,1141.762802
48,3,1141.766073
44,7,1141.772099
45,6,1141.777419
48,3,1141.781157
47,4,1141.786072
49,2,1141.789023
48,3,1141.79303
49,2,1141.796119
43,8,1141.806704
46,5,1141.835137
42,9,1141.842759
45,6,1141.848975
44,7,1141.855856
50,1,1141.857312
50,1,1141.858576
41,10,1141.896567
43,8,1141.903761
47,4,1141.908541
41,10,1141.919205
48,3,1141.923494
44,7,1141.933026
39,12,1141.948427
45,6,1141.956135
47,4,1141.961035
43,8,1141.970629
41,10,1141.984167
43,8,1141.993291
44,7,1142.00175
48,3,1142.005604
48,3,1142.009477
48,3,1142.061758
44,7,1142.068581
36,15,1142.084602
47,4,1142.090825
48,3,1142.095553
49,2,1142.099048
48,3,1142.103692
46,5,1142.111091
45,6,1142.120524
50,1,1142.122659
49,2,1142.126194
46,5,1142.134027
41,10,1142.149788
50,1,1142.151839
50,1,1142.153349
45,6,1142.159215
47,4,1142.163682
47,4,1142.169084
43,8,1142.179893
50,1,1142.182126
38,13,1142.230265
46,5,1142.234778
42,9,1142.244207
46,5,1142.250538
43,8,1142.283291
41,10,1142.293578
46,5,1142.299992
49,2,1142.303466
45,6,1142.312776
47,4,1142.318292
46,5,1142.324337
48,3,1142.327277
45,6,1142.332377
43,8,1142.340569
45,6,1142.347412
47,4,1142.353257
45,6,1142.36061
41,10,1142.403305
45,6,1142.408497
50,1,1142.409759
47,4,1142.414018
43,8,1142.422053
47,4,1142.426637
45,6,1142.434169
48,3,1142.438773
49,2,1142.44212
47,4,1142.449887
49,2,1142.454303
47,4,1142.459305
43,8,1142.485838
48,3,1142.489641
41,10,1142.501584
49,2,1142.505369
46,5,1142.513162
49,2,1142.516381
44,7,1142.526123
43,8,1142.538661
45,6,1142.582324
44,7,1142.588577
41,10,1142.598219
40,11,1142.611309
42,9,1142.623615
50,1,1142.625923
42,9,1142.639905
43,8,1142.652727
43,8,1142.66303
43,8,1142.671236
47,4,1142.67557
41,10,1142.707818
49,2,1142.71008
48,3,1142.713112
49,2,1142.715279
48,3,1142.719092
47,4,1142.724474
47,4,1142.763493
44,7,1142.769823
46,5,1142.774662
44,7,1142.781665
50,1,1142.783251
44,7,1142.791775
44,7,1142.801075
43,8,1142.812052
43,8,1142.823904
43,8,1142.832339
48,3,1142.835991
50,1,1142.83804
47,4,1142.843079
43,8,1142.853376
50,1,1142.855447
47,4,1142.861358
42,9,1142.871081
47,4,1142.875752
45,6,1142.913581
47,4,1142.917378
46,5,1142.922226
50,1,1142.923951
43,8,1142.948751
47,4,1142.953525
44,7,1142.960962
47,4,1142.965704
44,7,1142.974282
48,3,1142.978712
41,10,1142.992239
48,3,1142.997772
46,5,1143.006305
49,2,1143.010171
44,7,1143.020939
48,3,1143.02611
47,4,1143.033162
43,8,1143.046344
49,2,1143.050433
41,10,1143.06403
47,4,1143.102458
44,7,1143.108583
46,5,1143.113775
40,11,1143.125673
48,3,1143.129851
48,3,1143.134187
45,6,1143.14274
48,3,1143.167518
43,8,1143.175569
48,3,1143.178897
49,2,1143.181263
49,2,1143.183669
45,6,1143.190356
39,12,1143.207023
42,9,1143.221603
50,1,1143.224448
40,11,1143.240715
38,13,1143.286391
42,9,1143.294946
47,4,1143.299783
45,6,1143.307379
42,9,1143.320206
46,5,1143.329015
45,6,1143.339314
47,4,1143.346776
43,8,1143.359841
46,5,1143.365178
44,7,1143.392773
47,4,1143.396362
50,1,1143.398021
41,10,1143.408442
36,15,1143.461286
47,4,1143.465266
46,5,1143.469791
44,7,1143.476325
49,2,1143.479293
47,4,1143.484582
44,7,1143.493347
43,8,1143.504444
39,12,1143.523566
50,1,1143.52597
48,3,1143.531205
47,4,1143.538244
49,2,1143.542301
50,1,1143.544942
47,4,1143.552203
46,5,1143.557048
47,4,1143.561425
37,14,1143.57341
43,8,1143.581685
48,3,1143.606575
44,7,1143.644735
48,3,1143.647703
40,11,1143.659625
46,5,1143.665249
45,6,1143.673063
41,10,1143.685037
47,4,1143.689986
48,3,1143.694448
44,7,1143.705054
46,5,1143.714084
42,9,1143.728901
47,4,1143.735878
50,1,1143.738415
40,11,1143.754558
42,9,1143.76611
42,9,1143.808443
48,3,1143.811433
45,6,1143.817505
50,1,1143.819264
46,5,1143.825326
36,15,1143.866617
50,1,1143.86842
39,12,1143.881417
47,4,1143.886925
46,5,1143.894021
49,2,1143.89741
45,6,1143.906008
48,3,1143.911161
50,1,1143.913301
42,9,1143.922859
49,2,1143.926034
46,5,1143.93329
35,16,1143.957221
41,10,1144.001093
46,5,1144.005567
43,8,1144.014435
47,4,1144.019923
47,4,1144.025664
48,3,1144.030189
46,5,1144.037732
45,6,1144.047167
49,2,1144.05165
46,5,1144.057564
48,3,1144.079263
46,5,1144.084291
45,6,1144.090259
50,1,1144.09194
21,30,1144.130337
45,6,1144.172439
47,4,1144.176223
45,6,1144.181525
48,3,1144.18442
48,3,1144.187742
44,7,1144.195316
38,13,1144.2111
50,1,1144.213196
35,16,1144.236729
45,6,1144.245015
45,6,1144.254679
44,7,1144.263276
44,7,1144.291965
44,7,1144.298645
35,16,1144.346987
44,7,1144.35384
41,10,1144.363408
44,7,1144.371268
47,4,1144.376688
41,10,1144.389162
46,5,1144.395123
44,7,1144.403928
44,7,1144.414043
46,5,1144.422638
39,12,1144.44058
45,6,1144.44967
45,6,1144.459434
48,3,1144.462608
42,9,1144.503152
47,4,1144.5069
50,1,1144.508225
46,5,1144.531682
45,6,1144.538047
47,4,1144.541984
27,24,1144.569288
43,8,1144.578442
50,1,1144.580248
44,7,1144.590259
44,7,1144.601149
42,9,1144.61538
48,3,1144.62015
43,8,1144.632352
49,2,1144.635389
42,9,1144.646716
45,6,1144.687337
45,6,1144.692788
47,4,1144.696572
46,5,1144.701387
39,12,1144.713229
48,3,1144.717323
47,4,1144.741998
46,5,1144.747551
49,2,1144.750367
46,5,1144.756766
20,31,1144.796984
44,7,1144.808985
46,5,1144.815506
47,4,1144.821623
41,10,1144.867171
49,2,1144.869551
16,35,1144.912128
43,8,1144.920951
41,10,1144.933856
46,5,1144.961463
41,10,1144.970845
45,6,1144.977432
45,6,1144.983665
48,3,1144.987009
43,8,1145.028166
45,6,1145.033694
48,3,1145.036765
45,6,1145.043565
48,3,1145.047415
45,6,1145.055486
46,5,1145.061252
50,1,1145.062689
29,22,1145.083862
45,6,1145.092317
46,5,1145.099728
43,8,1145.112245
50,1,1145.114926
41,10,1145.129516
49,2,1145.133149
45,6,1145.141639
47,4,1145.167185
44,7,1145.205217
50,1,1145.206633
44,7,1145.212908
50,1,1145.214683
43,8,1145.223461
44,7,1145.232289
50,1,1145.234372
48,3,1145.239155
43,8,1145.251972
44,7,1145.261405
46,5,1145.266473
50,1,1145.267925
50,1,1145.269455
45,6,1145.277331
45,6,1145.284827
37,14,1145.30455
44,7,1145.316762
45,6,1145.325981
50,1,1145.328172
48,3,1145.33353
41,10,1145.380546
47,4,1145.384298
45,6,1145.390508
48,3,1145.394487
42,9,1145.421544
40,11,1145.430925
47,4,1145.43597
45,6,1145.442472
48,3,1145.446408
49,2,1145.449793
40,11,1145.463386
46,5,1145.469482
40,11,1145.482988
48,3,1145.487657
41,10,1145.498414
39,12,1145.545163
48,3,1145.548228
50,1,1145.549635
45,6,1145.557356
47,4,1145.562002
44,7,1145.569373
43,8,1145.577829
40,11,1145.591048
47,4,1145.618161
40,11,1145.629658
46,5,1145.636195
48,3,1145.640761
49,2,1145.644156
47,4,1145.650851
43,8,1145.660827
49,2,1145.663379
47,4,1145.668236
40,11,1145.681749
46,5,1145.719464
45,6,1145.724823
45,6,1145.730476
46,5,1145.735783
50,1,1145.73779
50,1,1145.739789
48,3,1145.744181
45,6,1145.753217
43,8,1145.762579
39,12,1145.777448
46,5,1145.784333
50,1,1145.786899
46,5,1145.7947
44,7,1145.805704
46,5,1145.814659
41,10,1145.842307
45,6,1145.848233
48,3,1145.853086
47,4,1145.85819
44,7,1145.898365
46,5,1145.903149
42,9,1145.911201
42,9,1145.921139
50,1,1145.92319
43,8,1145.934994
35,16,1145.958334
47,4,1145.964258
47,4,1145.968977
41,10,1145.980575
45,6,1145.989631
43,8,1146.001737
44,7,1146.012089
49,2,1146.016141
50,1,1146.01863
46,5,1146.061436
44,7,1146.083562
41,10,1146.09326
45,6,1146.100673
45,6,1146.107486
34,17,1146.128436
45,6,1146.137302
41,10,1146.15245
49,2,1146.156766
45,6,1146.163519
49,2,1146.165832
49,2,1146.168057
47,4,1146.172467
45,6,1146.180017
47,4,1146.185447
50,1,1146.187563
47,4,1146.193161
49,2,1146.196375
44,7,1146.23805
45,6,1146.243588
49,2,1146.246077
50,1,1146.247549
49,2,1146.24978
41,10,1146.25905
50,1,1146.260718
49,2,1146.263232
50,1,1146.264674
46,5,1146.293408
50,1,1146.295458
39,12,1146.307252
47,4,1146.311981
44,7,1146.320837
42,9,1146.331946
47,4,1146.336661
48,3,1146.340489
49,2,1146.344091
49,2,1146.347644
45,6,1146.355611
45,6,1146.361054
48,3,1146.363863
46,5,1146.369176
48,3,1146.372692
50,1,1146.408202
44,7,1146.414332
41,10,1146.422594
45,6,1146.427808
45,6,1146.433175
49,2,1146.435752
47,4,1146.44025
48,3,1146.443728
39,12,1146.45538
46,5,1146.46102
49,2,1146.464791
43,8,1146.494165
50,1,1146.495821
40,11,1146.506876
41,10,1146.519219
49,2,1146.522075
45,6,1146.52882
42,9,1146.5726
50,1,1146.573995
48,3,1146.576917
44,7,1146.583082
47,4,1146.586934
41,10,1146.597554
46,5,1146.603271
50,1,1146.605045
48,3,1146.608715
45,6,1146.616141
43,8,1146.625689
42,9,1146.639029
48,3,1146.644234
48,3,1146.649083
46,5,1146.657772
47,4,1146.663457
43,8,1146.674391
45,6,1146.701991
44,7,1146.70835
45,6,1146.74704
46,5,1146.751662
37,14,1146.76738
47,4,1146.77127
48,3,1146.77479
42,9,1146.785481
45,6,1146.793766
45,6,1146.803457
43,8,1146.814799
49,2,1146.818633
47,4,1146.825324
44,7,1146.834659
49,2,1146.838283
47,4,1146.844929
44,7,1146.855078
43,8,1146.864732
45,6,1146.872485
48,3,1146.908644
44,7,1146.914674
46,5,1146.919193
41,10,1146.947225
44,7,1146.954914
46,5,1146.960752
48,3,1146.965534
48,3,1146.969789
34,17,1146.986145
50,1,1146.987898
50,1,1146.989764
44,7,1146.998304
48,3,1147.002637
48,3,1147.007163
44,7,1147.017863
47,4,1147.0247
48,3,1147.030516
46,5,1147.038545
47,4,1147.044573
46,5,1147.085444
41,10,1147.093763
39,12,1147.105361
44,7,1147.113905
46,5,1147.120186
48,3,1147.123541
44,7,1147.153409
43,8,1147.162597
50,1,1147.164354
44,7,1147.172177
45,6,1147.180065
45,6,1147.188678
44,7,1147.19892
44,7,1147.210246
43,8,1147.222717
43,8,1147.267263
49,2,1147.269546
49,2,1147.271664
48,3,1147.274561
45,6,1147.279774
42,9,1147.28823
46,5,1147.293701
50,1,1147.295378
48,3,1147.299501
39,12,1147.315401
44,7,1147.3274
46,5,1147.337639
46,5,1147.346645
47,4,1147.351398
43,8,1147.380781
43,8,1147.388187
40,11,1147.398895
50,1,1147.400514
49,2,1147.403048
42,9,1147.445328
46,5,1147.450213
46,5,1147.455464
48,3,1147.459089
49,2,1147.462195
43,8,1147.470698
49,2,1147.47348
48,3,1147.477911
46,5,1147.48472
48,3,1147.489115
43,8,1147.500408
45,6,1147.509146
44,7,1147.519374
44,7,1147.529661
43,8,1147.541773
41,10,1147.55685
43,8,1147.56464
50,1,1147.565967
40,11,1147.620153
44,7,1147.627665
46,5,1147.634047
47,4,1147.639539
-55,106,1147.822821
46,5,1147.828368
40,11,1147.83993
48,3,1147.843997
50,1,1147.845944
45,6,1147.854811
46,5,1147.862137
41,10,1147.871236
46,5,1147.877627
44,7,1147.885781
24,27,1147.948619
44,7,1147.956798
42,9,1147.964895
47,4,1147.970144
44,7,1147.976651
46,5,1147.981146
49,2,1147.983287
47,4,1147.986949
45,6,1147.992007
49,2,1148.011731
46,5,1148.016895
46,5,1148.022211
46,5,1148.027226
42,9,1148.035028
48,3,1148.03831
39,12,1148.048103
19,32,1148.108622
49,2,1148.111177
49,2,1148.113664
43,8,1148.123388
48,3,1148.127849
43,8,1148.139065
44,7,1148.149915
43,8,1148.159288
48,3,1148.162299
37,14,1148.175051
45,6,1148.20156
39,12,1148.250043
41,10,1148.258899
47,4,1148.262676
47,4,1148.267114
44,7,1148.274942
46,5,1148.281639
50,1,1148.283797
49,2,1148.286719
47,4,1148.290739
41,10,1148.299001
46,5,1148.303408
50,1,1148.30473
42,9,1148.312351
44,7,1148.319671
43,8,1148.328799
40,11,1148.343995
44,7,1148.355437
42,9,1148.399199
37,14,1148.428117
44,7,1148.43561
50,1,1148.437372
49,2,1148.439869
44,7,1148.44946
44,7,1148.459548
42,9,1148.473227
47,4,1148.479359
38,13,1148.498063
44,7,1148.508968
42,9,1148.522442
41,10,1148.538081
46,5,1148.546579
47,4,1148.585689
46,5,1148.59025
50,1,1148.591579
43,8,1148.600905
41,10,1148.613192
43,8,1148.624855
47,4,1148.631647
45,6,1148.659909
44,7,1148.666401
44,7,1148.673615
44,7,1148.682249
42,9,1148.694822
47,4,1148.701673
47,4,1148.708666
48,3,1148.7139
48,3,1148.719046
46,5,1148.726743
47,4,1148.732349
43,8,1148.77262
50,1,1148.774005
46,5,1148.779169
47,4,1148.784229
47,4,1148.789483
43,8,1148.799807
47,4,1148.80624
48,3,1148.811432
47,4,1148.818616
45,6,1148.827858
47,4,1148.832946
45,6,1148.841159
44,7,1148.851487
50,1,1148.853654
48,3,1148.858034
39,12,1148.888482
49,2,1148.890984
47,4,1148.895602
26,25,1148.957778
47,4,1148.961426
48,3,1148.964791
40,11,1148.977731
46,5,1148.984657
37,14,1149.00582
44,7,1149.020246
46,5,1149.027025
48,3,1149.030882
43,8,1149.040725
45,6,1149.05009
44,7,1149.061407
48,3,1149.067247
49,2,1149.071758
44,7,1149.082978
44,7,1149.143851
35,16,1149.156906
50,1,1149.158261
48,3,1149.161371
45,6,1149.167285
44,7,1149.175256
47,4,1149.180958
49,2,1149.18447
44,7,1149.194639
48,3,1149.199175
46,5,1149.207118
44,7,1149.219189
49,2,1149.223086
44,7,1149.234169
43,8,1149.246195
45,6,1149.256595
42,9,1149.267967
43,8,1149.310406
40,11,1149.320236
49,2,1149.322879
46,5,1149.328879
46,5,1149.354585
47,4,1149.358446
46,5,1149.363126
48,3,1149.366576
48,3,1149.370149
50,1,1149.371759
42,9,1149.383174
48,3,1149.387937
48,3,1149.392998
50,1,1149.395312
49,2,1149.399117
49,2,1149.402144
41,10,1149.414137
48,3,1149.418492
38,13,1149.4375
44,7,1149.449832
47,4,1149.45786
46,5,1149.496349
46,5,1149.500743
43,8,1149.507505
47,4,1149.511812
47,4,1149.516448
42,9,1149.526273
49,2,1149.528888
43,8,1149.540006
45,6,1149.549791
44,7,1149.578626
50,1,1149.579998
44,7,1149.586885
47,4,1149.591354
44,7,1149.599132
40,11,1149.612756
50,1,1149.615032
44,7,1149.62509
44,7,1149.668896
48,3,1149.67186
47,4,1149.675616
50,1,1149.677131
44,7,1149.68488
45,6,1149.691708
44,7,1149.700636
45,6,1149.708908
43,8,1149.72147
45,6,1149.731463
47,4,1149.737581
45,6,1149.746614
49,2,1149.750268
44,7,1149.762177
46,5,1149.770057
43,8,1149.808437
42,9,1149.816974
48,3,1149.82079
45,6,1149.828611
50,1,1149.865379
45,6,1149.871135
47,4,1149.875003
48,3,1149.878727
43,8,1149.887898
48,3,1149.892363
49,2,1149.895517
44,7,1149.905864
47,4,1149.912763
44,7,1149.923939
39,12,1149.941624
47,4,1149.949064
41,10,1149.965388
47,4,1149.971257
49,2,1149.974605
50,1,1149.976714
48,3,1149.981934
41,10,1149.999048
39,12,1150.05195
45,6,1150.07511
50,1,1150.076786
48,3,1150.079717
46,5,1150.084639
47,4,1150.089904
45,6,1150.097217
41,10,1150.108182
41,10,1150.12182
47,4,1150.128904
50,1,1150.131496
49,2,1150.135459
43,8,1150.147596
50,1,1150.149805
50,1,1150.15203
50,1,1150.154266
47,4,1150.161227
